price,floors,view,condition,sqft_living15
975000,2,0,3,3950
1.20E+06,2,0,3,5790
505000,1.5,0,3,1690
302000,1,0,4,1650
170000,1,0,3,760
195000,1,0,4,1730
272000,1,0,4,1380
369000,1,0,4,1380
332500,1,0,3,1500
515000,1,0,4,2040
269000,1,0,3,1820
1.28E+06,1,0,4,3090
303000,2,0,3,1660
420000,1,0,3,1850
400000,1,0,3,1800
225000,1,0,5,1420
219000,2,0,3,1310
605000,2,3,3,2490
625000,1,0,5,1250
380000,1,0,3,1380
620000,1.5,0,4,1710
687500,2,0,3,2850
225500,1,0,5,1530
252500,1,0,5,1980
510000,2,0,3,1840
510000,2,0,3,2260
725000,1.5,0,5,1440
75000,1,0,3,1160
492000,1,0,3,1370
425000,1,0,4,1470
1.96E+06,1,4,4,2630
298900,2,0,3,1860
699000,2,0,4,2990
310000,1,0,4,1560
350000,1,0,3,1500
790000,1,4,3,2300
305000,2,0,3,2230
315000,2,0,3,1610
267500,2,0,5,1140
1.75E+06,2,1,3,3030
435000,2,0,3,1940
482500,1.5,0,4,2010
5.11E+06,2,4,3,3430
439995,1,0,4,1860
460000,1,0,3,2080
194000,1,0,4,1190
290000,1,3,4,880
274700,1,0,5,1370
900000,2,0,5,1510
1.15E+06,2,0,3,3470
605000,2,0,3,2350
359000,2,0,3,1970
850000,1,0,3,1810
505000,2,0,3,1550
565000,2,0,3,2790
585000,1,0,4,1550
328000,2,3,3,1920
749950,1,0,3,2420
826000,2,0,3,3240
535000,1,0,4,1710
925000,2,0,4,2880
875000,2,0,3,1650
902000,1,0,5,3030
423000,1,0,3,1840
235000,1,0,4,2080
545000,1,2,4,2234
343000,1,0,3,1270
334950,2,0,3,1900
405000,1,0,3,1790
220000,1,0,3,1440
173000,1,0,3,960
655000,1.5,0,3,1710
406000,1,0,3,890
632000,1,0,3,2360
357000,1,0,3,1630
361000,1,0,3,1200
277000,1,0,3,1160
630000,1,0,4,3050
254000,2,0,3,2210
472800,1,0,3,2110
263000,1,0,3,2180
510000,1,0,3,2180
179950,1,0,4,1250
525000,1,0,3,2020
479000,3,0,3,1340
651000,1,2,5,1730
949000,1,3,4,3210
392400,1.5,0,3,1830
585000,1,0,4,1680
460000,2,0,3,2480
470000,1,0,3,1240
245000,2,0,3,1520
500000,2,0,4,2490
455000,2,0,3,2090
485500,2,0,3,2620
1.88E+06,2,3,3,3890
100000,1,0,3,1480
307000,1,0,3,1550
475000,2,0,3,2780
330000,1,0,3,2070
130000,1,0,4,1440
320000,2,0,3,2370
735000,2,0,3,1390
365000,1,0,3,1340
234000,1,0,4,1350
211000,1.5,0,3,1710
680000,2,2,3,1720
457000,2,0,3,2800
349000,2,0,3,1640
360000,1,0,3,1910
350000,2,0,3,2330
208000,1,0,5,1010
250275,1,0,4,1930
435000,1,0,4,1930
270000,1,0,3,1440
438000,1,0,4,2830
659000,2,0,3,2300
645000,1,0,4,2020
685100,2,0,3,2450
350000,1,2,3,2150
375000,1,0,3,2550
170000,1,0,2,2220
880000,3,0,3,1080
410500,2,0,3,1400
780000,2,2,3,3600
1.23E+06,2.5,0,3,2950
449000,1,0,3,1510
546000,1,0,4,1750
317000,1,0,5,1680
276900,1,0,4,1780
399000,1,0,3,1360
495000,1,0,4,2440
258000,1,0,4,2090
600000,1,0,4,2460
265000,3,0,3,1120
321000,1,0,4,1790
682000,1.5,0,4,1960
295700,2,0,3,2360
609000,2,0,3,2450
995000,2,3,3,2460
530000,2,0,4,2190
614000,2,0,5,1550
390000,1,0,3,2670
467000,2,0,3,2120
484000,1,0,3,2060
340000,3,0,3,1410
302495,2,0,3,2250
532500,1,0,5,1400
441500,2,0,3,2420
470000,1,3,4,1920
2.30E+06,2,0,3,2830
590000,1,0,3,2800
320000,1,0,3,2030
363000,2,0,3,1150
747500,2,0,4,2880
750000,2,0,3,2305
831000,2,0,4,1670
403000,2,0,3,1970
445000,2,0,3,2470
345000,1,0,4,1410
2.26E+06,1,0,3,3110
371025,1,0,3,2040
355000,1,0,3,1350
270000,1,0,4,2060
425000,2,1,4,2280
364808,1,0,3,1990
320000,1,0,3,1710
325000,2,0,3,2665
350000,2,0,3,1970
170000,1,0,3,1650
255000,1,0,4,1860
550000,1,0,3,2190
835000,2,0,3,3620
420000,1,0,4,1220
925000,2.5,0,5,1880
389250,1,0,3,1320
748000,1,0,3,1860
284000,1,0,3,1680
588000,1,0,3,1680
372500,1,0,4,1290
285000,2,0,4,1690
360000,1,0,3,1570
275000,1,0,4,1460
428000,1,0,3,1660
847000,2,0,3,2560
316000,1,0,4,1380
375000,2,0,3,2050
533000,1,0,3,1560
556000,2,0,3,3270
225000,1,0,3,1300
537250,1,0,4,2710
255000,1,0,4,1460
530000,2,0,3,2120
5.30E+06,2,4,4,4320
595000,2,0,3,2650
548000,1,0,4,1280
234975,1,0,3,1280
600000,2.5,0,3,1750
432000,1,0,4,1550
455000,2,0,3,1420
279950,1,0,3,2080
267500,1,0,4,1710
620000,2,0,3,1890
110000,1,0,2,980
625000,2,0,4,1480
389000,1,0,3,1260
1.20E+06,2,0,3,2090
788500,2,0,4,2510
567000,1,0,3,2100
515000,1,2,3,2690
605000,1,0,5,2430
430000,2,0,3,1180
805000,1,1,3,2360
567500,2,0,3,1530
647500,1,0,5,2020
495000,2.5,0,4,1500
825000,2,0,3,3370
435000,2,0,4,2390
445950,1,0,5,1520
960000,2,0,3,2860
780000,1.5,0,5,1770
274500,1,0,4,1930
729953,1.5,0,4,1509
464950,2,0,3,1230
620000,1,2,3,3050
735000,2,0,3,3080
450000,1,0,3,1890
450000,1.5,0,3,1140
842500,2.5,0,4,1720
360000,1,0,3,1890
585000,2,0,3,1277
461000,1,0,4,1780
345000,1,0,3,1470
1.08E+06,1,0,3,1550
643000,2,0,3,2420
690000,2,0,3,2820
282000,1.5,0,3,1350
549000,1,0,4,2140
815000,2,1,4,2000
2.20E+06,2,4,5,3140
700000,2,0,4,2050
933399,2,0,3,2720
290000,1,0,3,2200
372000,1,0,5,1500
450000,1,0,4,1500
303700,2,0,3,1981
672000,2,0,4,2820
334000,1.5,0,3,1480
260000,1,0,3,1270
749950,1,0,4,1680
330000,2,0,4,2030
830000,2,0,3,1620
1.13E+06,1,3,3,2720
320000,1,0,4,1200
260000,1.5,0,5,1520
225000,1,0,5,1560
279200,1,0,3,1270
520000,2,0,3,1530
505000,2,0,4,1850
234000,1,0,4,1490
503000,2,0,3,2790
606000,1,0,4,2240
433500,1,0,4,1570
250000,1,0,3,2210
719000,2,0,4,2290
381000,1,0,4,1900
267000,2,0,3,2434
275000,1,0,5,1130
651000,2,0,3,2260
439000,1,0,3,1850
325000,1,0,4,860
490000,1,0,3,1340
519900,2,0,3,2380
545000,2,0,3,2580
1.06E+06,2,0,3,4640
542000,1,0,4,1480
465000,2,0,4,2700
408000,1,0,3,1440
292000,2,0,3,2242
253000,1,0,3,1980
280000,1,0,5,890
658588,2,0,3,3040
635000,1,0,4,2250
439000,2,0,3,2340
300000,2,0,3,1310
345000,1,0,4,1900
283500,2,0,3,2190
425000,1.5,0,3,1390
685000,1,1,3,2210
750000,2,0,3,2480
245000,1,0,3,1420
585444,1,2,3,1940
706000,2,0,3,2880
445000,1.5,0,3,1430
241000,1,0,3,1870
1.18E+06,2,4,3,2410
530000,1.5,0,4,1500
350000,1,0,3,1490
1.70E+06,2,4,3,2290
389000,1,0,3,1300
799000,2,0,4,1980
1.40E+06,1,3,4,3160
340895,1,0,5,1500
780000,2,2,3,2750
350000,1,0,3,1320
470000,2,0,3,2360
914600,2,0,3,3180
354000,2,0,3,2900
470000,1.5,0,4,2110
715000,1,0,5,1640
265000,1,0,4,1640
2.54E+06,2,2,5,3970
640000,1,0,3,1500
290000,2,0,4,1710
480000,1,0,3,2750
535000,1,1,5,2120
907000,1,0,5,1980
459000,1,0,4,1380
1.36E+06,1,3,3,2830
264950,1,0,3,1580
352950,1.5,0,1,1320
491500,1,0,4,2010
1.23E+06,2,0,3,3200
369500,1,0,4,1330
566000,2,0,3,2520
290000,1,0,4,1480
5.35E+06,2,4,3,4600
180000,1,0,3,840
215000,1,0,4,1610
302000,1,0,4,1610
352500,1,0,3,1490
235867,1,0,4,1150
500000,2,0,3,2080
382000,2,0,3,1760
515000,1.5,0,3,1200
250000,1,0,3,1560
672500,1.5,0,4,1540
755000,2,0,3,2480
707500,2,2,3,1820
459000,1,0,4,1560
140000,1.5,0,3,1380
495000,1,0,3,2050
757000,2,0,3,2950
765000,2,0,3,2950
359000,1,0,4,1510
440000,1,0,3,1380
400000,1,0,3,1630
652000,1,0,4,1480
260000,1,0,3,1220
1.33E+06,1,2,3,3290
519500,1,0,3,1390
650000,1.5,0,4,1240
280000,2,0,3,2100
515000,1,0,4,2080
400000,2,0,3,1470
652100,2,0,3,2670
235000,2,0,3,2214
701000,2,0,3,1830
640000,2,0,3,2850
455800,2,0,3,1600
504750,2,0,3,2450
483000,2,0,3,2440
530000,1,2,5,1162
250000,1,0,3,1480
229950,1,0,3,1960
884744,2,0,3,3950
514000,1,0,3,1610
532000,1,0,4,2340
423000,2,0,3,2380
420000,1,2,5,1410
521000,1,0,3,2180
577000,2,0,3,2360
425000,1,0,3,1250
495000,2,0,3,2900
340000,2,0,3,2570
499950,2,0,3,1550
1.22E+06,2,2,3,2420
720000,1,2,5,2460
249000,1,0,3,1440
206135,1,0,4,1650
300000,2,0,4,1240
612000,1.5,3,3,2170
1.10E+06,2,2,3,3160
230000,1.5,0,4,1160
850000,1,2,3,1910
355000,1,0,4,2140
442000,2,0,3,2570
399000,2,0,3,3060
360000,2,0,3,2600
390000,1,0,3,2020
413000,1,0,3,2340
190000,1,0,3,1020
432900,2,0,3,2430
621138,2,0,3,2300
270000,1.5,0,3,2080
610000,1,0,3,2910
500000,1,2,5,1760
715000,1,0,5,2250
264000,1,0,4,1760
550000,1.5,0,3,1500
337000,1,0,3,2090
170000,1,0,4,1280
405000,1,0,4,1940
775000,1,0,3,2790
425000,1,0,4,1700
713000,2,2,4,2240
555000,1,0,3,2490
810000,2,0,3,3010
1.25E+06,2,0,4,5600
819000,2,2,5,2040
409900,2,0,3,1690
935000,2,0,5,2320
657500,1,3,4,2170
900000,2,0,3,3820
932800,2.5,0,3,1670
391000,1,0,4,2190
420000,2,0,3,1650
1.30E+06,2,0,3,2610
415000,1,0,5,1560
350000,1,0,3,1670
375000,2,0,4,1660
860000,1,2,5,3540
495000,1,0,4,2220
250000,1,0,3,1550
365000,1,0,4,2400
503000,1,0,5,1540
150000,1,0,4,1390
450000,1,0,4,1420
355000,2,0,3,2550
245000,2,0,4,1910
265900,1,0,4,1720
299000,1,0,3,1840
957500,2,0,4,2850
343000,1,0,4,1340
307500,2,0,3,1975
937500,2,3,3,3950
610000,1,0,4,1260
720000,1,2,3,2080
610000,1.5,0,5,1330
434500,1,0,4,1560
602500,1,0,4,1860
607010,2,0,3,2180
610000,1,0,3,1320
828500,2,0,3,3720
199990,1,0,3,1120
294000,1,0,3,1480
789500,2,0,3,2890
797000,2,0,3,3510
539950,2,0,3,2460
284950,1,0,4,1940
776500,1,0,3,1900
525000,1,0,3,2030
303000,2,0,3,2400
722080,2,0,3,2280
140000,1,0,3,1320
235000,1,0,3,1320
440000,1.5,0,3,1200
605000,1.5,0,4,1600
380000,1,0,3,1380
352000,1,0,3,1100
420000,1,0,4,2500
1.18E+06,2,2,4,2530
1.38E+06,1,0,4,3030
300000,1.5,0,4,1270
1.15E+06,2,0,3,4800
453500,1,1,5,1530
443500,1,0,4,2220
332000,1,0,3,1300
655000,2,0,3,2250
475000,1.5,0,3,1420
372500,1,0,3,1630
1.05E+06,1,3,3,3210
500000,1,0,5,1580
900000,1.5,0,4,2720
327500,1,0,3,1390
390000,1,0,3,1660
451101,2,0,4,1510
455000,1.5,2,3,1900
650000,2,0,3,3350
895000,2,0,4,2480
800000,1,1,2,2350
703770,2,0,3,2550
249950,1,0,4,1680
512000,1,0,4,1370
780000,1,0,4,2610
336000,2,0,3,2290
285000,1.5,0,5,1350
229900,1,0,3,1700
667500,1.5,0,4,1660
378000,1,0,3,1390
454000,2,0,3,1730
537500,2,0,3,2550
425000,1.5,0,4,1590
290000,1,0,3,2590
349500,1,0,3,1660
370000,2,0,3,1520
549500,1,0,4,2040
245000,1,0,3,740
208000,1,0,3,1480
248000,1,0,4,1970
610000,1.5,0,5,2800
550000,2,0,3,1910
750000,2,2,3,1580
192000,1,0,3,1980
169317,1,2,3,1700
1.20E+06,2.5,0,3,2030
880000,1.5,0,4,2640
210000,1,0,3,1300
180500,1,0,3,1600
540000,2,0,3,2310
520000,1,0,3,2600
177500,1,0,3,1660
415000,1,2,4,2350
495000,1,0,5,1620
325000,1,0,3,1580
440000,1,0,3,1470
411000,1,0,4,1840
810000,2,0,3,2030
561750,1,2,4,1950
835100,1,0,4,2900
450000,1,0,3,1950
238000,2,0,3,1460
299000,1,0,3,1330
570000,1,0,4,1250
340000,2,0,4,3110
450000,1.5,0,3,1380
272750,1,0,3,1780
520000,2,0,4,1600
284950,1,0,5,1460
255000,1,0,3,1990
231500,1,0,5,1200
415000,2.5,2,3,2330
330000,2,0,3,2790
365000,1,0,3,2040
425000,1.5,0,3,1770
400000,1,0,4,1610
335000,2,0,3,2240
342000,2,0,3,1780
490000,2,0,3,1800
331500,1,0,4,1440
960000,3,4,3,2340
720500,2,0,4,2620
830000,2,2,4,1500
662990,1.5,0,5,1660
220000,1.5,0,4,990
349950,1,0,3,1350
550000,1,0,3,1810
396000,1,0,4,860
635000,2,0,3,1470
293000,1,0,3,1440
339000,1,0,4,1820
285000,2,0,4,1870
775000,1.5,0,3,1470
224000,1,0,4,1540
2.25E+06,2,3,5,3990
165050,1,0,3,1210
275000,1.5,0,4,1310
445000,1,0,3,1400
510000,1,0,3,2900
1.23E+06,2,0,3,2320
390000,1,0,3,1540
460000,1,0,3,2250
700000,1,0,4,2620
874150,2,1,3,3170
470000,2,0,3,2420
374000,1,0,4,1440
510000,1.5,0,5,2020
467000,3,0,3,1220
576000,2,0,3,2480
196440,1,0,3,1120
825000,2,0,3,3330
281000,1,0,3,1370
326000,3,0,3,1550
340000,1,0,4,1576
440000,1,0,3,2680
749000,2,0,3,2930
340000,1.5,0,3,1490
561000,2,0,3,1840
270000,1,0,3,1530
600000,1,0,4,2250
219900,1,0,3,1150
617000,2,0,3,1890
469000,2,0,3,1850
229000,1,0,3,1768
1.27E+06,2.5,0,5,2920
365000,1,0,3,1640
429000,2,0,3,2730
550000,2,0,3,2820
453000,1,0,4,1870
187500,1,0,4,1180
520500,1,0,5,1510
300000,1,0,4,1680
799000,2,0,3,2520
338000,2,0,3,2500
800000,1.5,0,4,1610
360000,1,1,4,1350
442500,1,0,3,2290
700000,1,3,4,2560
830000,1,0,5,3180
360400,2,0,3,1700
345000,1,0,5,1310
300000,1,0,4,1320
350000,1,0,5,1810
368000,1,0,3,1960
264000,1,0,4,2000
435000,1,0,3,2660
200000,1.5,0,3,2190
620000,2,0,5,2000
1.68E+06,2,0,3,2180
337000,1,0,4,1030
1.93E+06,2,0,4,3420
544500,1,0,5,1960
252000,1,4,1,1010
445000,2,0,3,1730
379500,2,0,3,1550
189950,1,0,4,1060
469000,1.5,0,5,2130
600000,1,0,5,3210
785000,2,2,3,3720
372000,2,0,4,2390
445000,2,0,3,2160
508000,2,0,4,3230
780000,2,0,3,1750
541100,2,0,3,2440
729000,2,0,3,3010
397000,1,2,5,1700
451555,1,1,3,1420
300000,1,0,3,1160
416000,1,0,5,1790
490000,1,0,3,1510
480000,2,0,3,1530
368000,1,0,3,1780
1.04E+06,2,0,3,3860
545000,1,3,4,2120
850000,2,0,3,3430
550000,2,0,3,3310
600000,2,0,3,2240
535000,1,0,3,2390
599950,2,0,3,1840
531000,1,0,4,2510
530000,2,0,4,1960
597326,2,0,3,2230
805000,2,0,3,2820
390000,1,0,4,2180
487250,1.5,0,3,1620
301000,1,0,4,1750
1.18E+06,1.5,2,3,2740
299000,2,0,3,1170
2.35E+06,2.5,3,4,2980
400000,2.5,0,3,1120
467500,1,0,4,2070
305000,2,0,3,2260
210000,1,0,3,1800
300000,1,0,3,1180
327500,1,0,3,1910
269000,1,0,3,1210
975000,1,2,3,3340
355000,1,0,4,1429
712000,1.5,0,4,1900
883000,2,0,3,3900
190000,1,0,3,1010
443000,1,0,3,1530
920000,2,0,3,2930
285000,1,0,4,2050
901000,1,0,3,1370
552500,1,0,3,1360
256000,1,0,3,1220
341000,1.5,0,4,1590
279000,2,0,3,1890
686000,2,0,4,3380
225000,1.5,0,4,820
215500,1,0,3,1510
950000,1.5,0,3,1090
503000,2,2,3,2940
780000,2,0,3,2610
212000,1,0,5,1670
580000,1.5,0,3,2060
465000,2,0,3,1660
206000,1,0,3,1750
615000,2,0,3,2440
519000,1.5,0,5,1590
1.14E+06,2,0,3,3720
330000,2,0,3,2180
240000,1,0,3,2020
574000,1,0,4,2110
930000,2,0,3,4060
850000,2,0,3,2140
415000,1,0,3,1420
480000,1,0,5,1520
300000,1,0,3,1380
439000,2,0,3,1950
450000,1,0,3,1800
589000,1,0,3,2660
477000,2,0,3,1630
587500,1,0,3,1780
1.32E+06,2,0,3,3180
1.43E+06,2,0,3,3390
700000,2,0,3,2670
275000,1,0,4,1070
367500,1,0,4,1320
453250,2,0,3,2300
607000,1,0,3,1820
255000,1,0,3,2430
501000,1,0,4,1160
450000,1,0,3,1480
360000,2,0,3,2170
460000,1.5,0,5,1570
753000,1,0,4,1880
389950,1,1,3,1550
469000,1,0,3,1400
550000,2,4,4,2320
565000,1.5,2,4,2160
189650,1,0,3,1230
1.53E+06,2,3,4,2550
260000,1,0,3,1690
243000,1,0,3,1840
1.10E+06,1,4,4,3460
249000,1,0,4,1580
720000,1,3,4,2020
905000,2,0,3,3360
824500,1.5,0,5,1820
762500,1,0,4,2550
580000,3,2,3,1740
380000,1,0,3,2190
805000,1,0,4,1780
520000,1.5,0,4,1260
1.57E+06,3,3,3,2360
175000,1,2,3,1380
353500,2,0,3,1860
500000,1,1,4,2570
386500,1,0,4,1380
210000,1,0,3,1190
439500,1,0,3,1600
315000,2,0,3,2740
339000,2,0,3,1830
655000,1,0,4,2420
740000,1,0,3,2170
685000,2,0,5,1900
550000,1,0,4,1900
405000,2,0,3,1530
765000,1,3,3,2620
625000,2,0,3,2340
207000,1.5,0,3,1340
370000,1.5,0,3,1340
475000,1,0,4,1550
365000,1,0,3,1080
411800,1,0,5,1560
668000,2,0,3,3030
618000,2,0,3,1820
247500,1,0,4,1260
345000,1,0,3,1420
616300,2,2,3,1820
348000,1,0,4,1320
425000,1,0,3,1770
850000,1,0,5,3910
820000,2,0,3,3170
832000,2,0,4,3190
835000,2,0,3,3450
350000,2,0,3,1420
349000,2,0,3,2280
1.13E+06,2,0,3,1600
320000,2,0,3,1680
150000,1,0,4,1010
340000,1,0,3,1200
785500,2,0,3,3730
410500,2,0,3,2770
580000,2,2,3,2200
345000,2,0,3,830
550000,1.5,0,4,2540
449500,2,0,3,2250
300000,1,0,3,1720
915000,2,0,3,2890
1.58E+06,2,0,3,3040
599000,1,0,3,1840
755000,1,0,4,1570
400000,1,0,3,1300
133000,1,0,3,1470
330000,1,0,3,1560
330000,1.5,0,5,1560
375000,1,0,5,1690
485000,1,0,4,2280
470000,1.5,0,3,1650
1.05E+06,2,0,3,1360
548800,1.5,0,3,1360
315000,1,0,4,1250
590000,1,1,4,1990
439950,2,0,3,2330
325000,1,0,3,1830
400000,1,0,3,1370
685000,2,0,3,2730
339950,1.5,0,3,1420
315000,1,0,4,1490
411753,2,0,3,1600
577000,1,0,3,1500
500000,1,0,5,2060
210000,1,0,3,1580
640000,1,0,3,1940
460000,1,0,5,1560
265000,1,0,3,620
740000,1,2,3,3260
230000,1,0,3,1760
315000,1,0,5,1680
432000,1,0,4,2410
467000,2,0,3,1720
255000,1,0,3,1700
316500,1,2,3,1400
190000,1,0,3,1580
490000,1.5,0,3,1450
378000,1,0,4,1950
598800,3,3,3,1790
333800,1,0,3,1970
690000,2,0,4,1810
320000,1,0,4,1780
1.25E+06,1.5,3,4,2840
335000,1,0,4,1520
840000,1,0,3,1970
608250,2,0,3,3020
550000,2,0,3,2770
240000,1,0,3,1300
998000,2,2,4,2690
275000,1,0,3,1740
284200,1,0,3,1470
1.72E+06,2,0,4,3760
2.40E+06,2,0,4,3910
930800,2,0,3,3320
930000,1,3,5,2820
215000,1,0,3,1390
480000,1,4,4,1132
483945,1,0,4,1090
347000,1,0,4,1370
232500,1,0,4,1640
390000,1,0,4,2490
550000,1,0,3,2180
590000,2,0,3,2510
420850,1,0,5,1320
345000,1,3,3,1990
429800,1,0,3,1970
302000,1.5,0,3,1530
800000,1.5,0,4,1200
250000,2,0,3,1940
605000,1,0,4,1790
412000,1,0,4,2450
252000,2,0,3,1290
375000,1.5,0,3,2280
725000,1,0,5,1360
471750,1,1,3,1740
490000,2,0,3,2120
439000,1,0,3,1330
355000,1,0,5,1010
250000,1,0,3,1930
780000,1,0,3,2840
409000,1,0,4,1190
420000,1,0,4,1230
200000,1,0,3,1580
830000,1,0,4,2670
695000,2,0,3,2540
815000,2,0,3,3600
210000,1,0,3,1260
635000,1,2,4,2880
562500,2,0,3,2590
402500,2,0,3,2820
555000,1,0,4,1920
310000,1,0,3,1320
500000,2,0,3,2500
430000,1,0,3,1220
1.60E+06,2,0,4,3300
627500,1.5,0,3,1890
335000,2,0,3,1810
962000,1,0,4,2450
299000,1,0,3,1600
399950,2,0,3,2950
322000,1,0,3,1380
430000,1,0,4,1440
307000,1,0,5,1500
194000,1,0,3,980
180000,1,0,4,1060
465000,1,0,3,1810
722500,2,0,3,2730
470450,1,0,3,1800
280000,2,0,3,1750
176250,1,0,4,1030
560000,1.5,0,4,1880
830000,2,3,3,2760
276900,1,2,4,1280
625000,2,0,3,1660
1.02E+06,2,0,3,1600
463500,1,0,4,1830
485000,2,0,3,2650
272000,1,0,3,1600
305000,2,0,3,1290
760000,1,0,5,2040
387500,1,0,4,1620
352000,2,0,3,2470
507000,1,0,5,2220
156000,1,0,3,1560
580000,3,0,3,1550
630000,1,0,4,2080
275000,1,0,3,1680
835000,1,2,5,3600
340000,2,0,3,1940
329350,1,0,3,840
1.48E+06,2,0,3,3770
475000,1,0,3,3060
719950,3,0,3,1510
235000,1,0,5,980
875000,1,0,3,2160
380000,1,0,3,1540
325000,1.5,0,3,1730
475000,2,0,3,3320
152900,1,0,5,1290
210000,1,0,3,1190
350000,1,0,3,1450
505000,2,0,4,2080
464900,1,0,4,2030
650000,1,0,3,1590
369950,2,0,3,1370
250000,2,0,3,1540
320000,2,0,3,1540
2.53E+06,1,3,3,3960
340000,2,0,3,2650
440000,1.5,0,5,1760
219950,1,0,4,1300
940000,1,0,5,2640
399950,1.5,0,3,990
1.57E+06,1,0,4,3480
528000,1,0,3,1900
545000,1,0,4,2310
575000,1,0,3,1900
235000,1,0,3,2070
272000,2,0,3,1850
380000,1,0,4,1660
195000,1.5,0,3,1280
297000,2,0,3,1830
349000,2,0,3,2240
320000,1,2,4,1610
319990,1,0,3,1610
439900,1.5,0,5,1410
429000,2,0,3,2010
272500,1,0,3,2070
400000,1,0,4,1050
462000,1.5,0,3,1830
510000,1,0,3,1450
550000,2,0,3,1880
150000,1,0,3,870
460000,1,0,3,1870
632500,2,0,3,2660
361000,1,0,4,1340
437000,2,0,3,1300
370000,1,0,4,1230
884250,2,0,3,3560
225000,1,0,4,1200
235000,1,0,3,820
767500,2,4,3,1980
1.20E+06,1.5,4,4,2890
715000,2,0,3,3370
417000,1,0,3,2010
199000,1,0,4,1030
875000,2,0,3,2970
545000,1.5,0,3,2030
192500,1,0,3,1820
822500,2,0,3,3140
800000,1,0,3,1900
1.25E+06,2,0,3,3300
3.85E+06,2,4,4,4620
295000,2,0,3,1830
419000,1,0,3,1350
1.20E+06,1,0,3,4050
750000,2,0,3,3250
502000,1,0,3,1750
1.03E+06,1,3,4,2740
398500,1.5,0,3,1120
700000,1.5,2,4,1850
248000,1,0,4,1480
800000,1,0,5,1990
383000,2,0,3,1650
688000,1.5,3,3,1900
521000,1,0,5,1870
365000,1,0,3,1230
491000,1,0,3,1750
643000,1,0,5,1780
279000,1,0,2,1390
583500,1.5,0,4,1300
310000,2,0,3,1790
310000,1,0,4,1810
280000,1,0,4,1260
272000,2,0,3,2390
870000,1.5,0,3,3520
307000,1,0,3,1790
490000,1,0,4,1900
399950,1,0,5,1680
1.64E+06,1,0,3,3450
989000,2,0,3,3860
264950,1,0,5,1410
491500,1,0,3,1900
345000,2,0,3,2070
339900,1,0,4,2200
852000,2,0,3,1750
585000,1,3,3,2430
723000,1,0,4,2400
594000,2,0,3,3730
405000,2,0,4,1380
725500,2,0,3,2790
800000,1,0,3,1980
1.33E+06,1,2,4,3430
180500,2,0,3,1770
325000,2,0,3,1770
235000,1,0,4,1250
330000,1,0,4,1310
678500,1,2,4,2150
463000,2,0,4,1980
250000,1,0,3,870
655000,1.5,0,4,1820
239900,1,0,3,1990
185000,1,0,3,1780
1.74E+06,2,3,4,2870
251700,1,0,3,1810
400000,1,0,3,1870
735000,1,0,3,2060
1.70E+06,2,4,5,1880
82500,1,0,2,1572
765000,2,0,3,3490
292500,1,0,3,2040
270000,1,0,4,1610
415000,1,0,3,1460
950000,1,0,4,2640
353000,2,0,3,2170
670950,3,0,3,1450
280950,1,3,4,1390
585000,1,0,4,2220
525000,1,0,3,1600
605000,1,0,4,1880
1.01E+06,2,0,3,1050
245990,1,0,3,1350
535000,2,0,3,2810
410000,1,0,3,1230
550000,2,0,4,2080
665000,1,0,3,1950
455000,1,0,4,2390
440000,1.5,0,3,1750
332000,1,0,3,2320
280000,2,0,3,1760
570000,2,0,3,1460
250000,1,0,4,1510
238000,1,0,3,1088
265000,1,0,3,1060
306000,1,0,4,1850
345000,1,0,3,1950
765000,1,0,4,2290
346300,2,0,3,2400
342500,1,0,3,1080
501000,2,0,3,2460
270000,1,0,4,1490
638000,1.5,0,4,1650
460000,1,0,4,1370
760000,1,0,4,1910
1.09E+06,1,0,4,3150
234000,1,0,3,1520
1.65E+06,2,4,4,2940
488000,1.5,0,4,1510
1.55E+06,2,0,4,3020
499000,2,0,3,1990
150000,1,0,3,1680
333000,2,0,3,2150
700000,1,1,4,2430
275000,1.5,0,3,1620
330000,1,0,3,1390
360000,1,0,3,1310
467000,1.5,0,3,1360
568000,1,0,4,3290
605000,2,0,3,2260
750000,2,0,3,3159
760000,2,0,3,3560
265000,1,0,3,1770
490000,1,0,4,1440
360000,2,0,3,2850
311750,1,0,4,2030
399000,1,0,3,2300
347000,2,0,3,2370
1.68E+06,2,0,3,4470
585000,2,0,3,3110
340000,2,0,3,2280
612000,2,0,3,2120
230000,2,0,3,1470
604000,2,0,3,2690
250000,1,0,4,1630
258500,1,0,3,1630
783000,1,0,5,1970
1.05E+06,1,2,5,2860
760000,2,0,3,3150
276000,1,0,3,1140
550000,1,0,3,1820
398000,1.5,0,5,1410
775000,1.5,0,4,1440
1.03E+06,2,0,3,2780
327000,1.5,0,5,1310
564500,2,0,3,2860
782000,1.5,0,5,1360
398000,2,0,3,2820
257000,1.5,0,3,1510
235000,2,0,4,1550
453000,1,3,5,2130
535000,1,0,1,1760
275000,2,0,4,1700
665000,2,0,3,2640
670000,1,0,4,2230
465000,1,0,3,1490
210000,1,0,5,1170
265000,2,0,3,2040
426000,2,0,4,1570
529219,1,0,4,1820
600000,1.5,0,4,2460
875000,2,0,3,3570
608000,1,0,3,2670
220000,1,0,4,1660
1.76E+06,1,3,4,4890
295450,1,2,4,1870
315000,1,0,3,1590
205000,1,0,4,1570
310000,1,0,3,1420
1.00E+06,1.5,0,3,2330
525000,2,2,3,3190
284000,1,0,3,1340
